Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,,
2024-10-01 00:00:00+00:00,116.99193572998047,117.0,122.44000244140625,115.79000091552734,121.7699966430664,302094500
2024-10-02 00:00:00+00:00,118.84181213378906,118.8499984741211,119.37999725341797,115.13999938964844,116.44000244140625,221845900
2024-10-03 00:00:00+00:00,122.84153747558594,122.8499984741211,124.36000061035156,120.33999633789062,120.91999816894531,277118000
2024-10-04 00:00:00+00:00,124.91139221191406,124.91999816894531,125.04000091552734,121.83000183105469,124.94000244140625,243678100
2024-10-07 00:00:00+00:00,127.7112045288086,127.72000122070312,130.63999938964844,124.94999694824219,124.98999786376953,346250200
2024-10-08 00:00:00+00:00,132.88084411621094,132.88999938964844,133.47999572753906,129.4199981689453,130.25999450683594,285722500
2024-10-09 00:00:00+00:00,132.64085388183594,132.64999389648438,134.52000427246094,131.3800048828125,134.11000061035156,246191600
2024-10-10 00:00:00+00:00,134.8007049560547,134.80999755859375,135.0,131.0,131.91000366210938,242311300
2024-10-11 00:00:00+00:00,134.79071044921875,134.8000030517578,135.77999877929688,133.66000366210938,134.00999450683594,170209500
2024-10-14 00:00:00+00:00,138.0605010986328,138.07000732421875,139.60000610351562,136.3000030517578,136.47000122070312,232347700
2024-10-15 00:00:00+00:00,131.5909423828125,131.60000610351562,138.57000732421875,128.74000549316406,137.8699951171875,377831000
2024-10-16 00:00:00+00:00,135.7106475830078,135.72000122070312,136.6199951171875,131.5800018310547,133.97999572753906,264879700
2024-10-17 00:00:00+00:00,136.92056274414062,136.92999267578125,140.88999938964844,136.8699951171875,139.33999633789062,306435900
2024-10-18 00:00:00+00:00,137.99049377441406,138.0,138.89999389648438,137.27999877929688,138.6699981689453,176090200
2024-10-21 00:00:00+00:00,143.70010375976562,143.7100067138672,143.7100067138672,138.0,138.1300048828125,264554500
2024-10-22 00:00:00+00:00,143.58010864257812,143.58999633789062,144.4199981689453,141.77999877929688,142.91000366210938,226311600
2024-10-23 00:00:00+00:00,139.55038452148438,139.55999755859375,142.42999267578125,137.4600067138672,142.02999877929688,285930000
2024-10-24 00:00:00+00:00,140.40032958984375,140.41000366210938,141.35000610351562,138.4600067138672,140.82000732421875,172354900
2024-10-25 00:00:00+00:00,141.53024291992188,141.5399932861328,144.1300048828125,140.8000030517578,140.92999267578125,205122100
2024-10-28 00:00:00+00:00,140.51031494140625,140.52000427246094,143.13999938964844,140.0500030517578,143.0,173586700
2024-10-29 00:00:00+00:00,141.24026489257812,141.25,142.25999450683594,138.89999389648438,140.2899932861328,157593600
2024-10-30 00:00:00+00:00,139.3303985595703,139.33999633789062,140.3300018310547,136.80999755859375,139.5399932861328,179418100
2024-10-31 00:00:00+00:00,132.7508544921875,132.75999450683594,137.61000061035156,132.11000061035156,137.60000610351562,270039600
